user,song,play_count
119b7c88d58d0c6eb051365c103da5caf817bea6,SOPAYPV12AB017DB0C,6
119b7c88d58d0c6eb051365c103da5caf817bea6,SOPCTBB12AF72A1B64,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOPPROJ12AB0184E18,6
119b7c88d58d0c6eb051365c103da5caf817bea6,SOPQLBY12A6310E992,11
119b7c88d58d0c6eb051365c103da5caf817bea6,SOPREHY12AB01815F9,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOPTLQL12AB018D56F,10
119b7c88d58d0c6eb051365c103da5caf817bea6,SOPUCYA12A8C13A694,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOPVQLJ12A67AE2281,7
119b7c88d58d0c6eb051365c103da5caf817bea6,SOPXKYD12A6D4FA876,84
119b7c88d58d0c6eb051365c103da5caf817bea6,SOQCGHN12AB0181246,5
119b7c88d58d0c6eb051365c103da5caf817bea6,SOQGVCS12AF72A078D,29
119b7c88d58d0c6eb051365c103da5caf817bea6,SOQLUTQ12A8AE48037,2
119b7c88d58d0c6eb051365c103da5caf817bea6,SOQWYAQ12A6D4FB9A3,2
119b7c88d58d0c6eb051365c103da5caf817bea6,SORALYQ12A8151BA99,50
119b7c88d58d0c6eb051365c103da5caf817bea6,SORBBFV12AB017D710,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SORWLTW12A670208FA,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOSCIZP12AB0181D2F,26
119b7c88d58d0c6eb051365c103da5caf817bea6,SOSLQGG12A6D4F5045,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOSLQQJ12AB017BDCC,2
119b7c88d58d0c6eb051365c103da5caf817bea6,SOSPXWA12AB0181875,7
119b7c88d58d0c6eb051365c103da5caf817bea6,SOSROFB12AAF3B4C5D,6
119b7c88d58d0c6eb051365c103da5caf817bea6,SOSVPIE12A6D4FA873,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOSVQNK12AC468D6BE,2
119b7c88d58d0c6eb051365c103da5caf817bea6,SOSXLTC12AF72A7F54,6
119b7c88d58d0c6eb051365c103da5caf817bea6,SOSZJFV12AB01878CB,6
119b7c88d58d0c6eb051365c103da5caf817bea6,SOTASGN12AC9075A8F,3
119b7c88d58d0c6eb051365c103da5caf817bea6,SOTCMDJ12A6D4F8528,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOTEGWG12AB01897AC,4
119b7c88d58d0c6eb051365c103da5caf817bea6,SOTKYBW12A8C13C3EA,4
119b7c88d58d0c6eb051365c103da5caf817bea6,SOTVLQY12A58A798C2,8
119b7c88d58d0c6eb051365c103da5caf817bea6,SOTWNDJ12A8C143984,17
119b7c88d58d0c6eb051365c103da5caf817bea6,SOTWSXL12A8C143349,4
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUFPNI12A8C142D19,7
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUFTBI12AB0183F65,19
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUJVIT12A8C1451C1,5
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUKJBT12A6701C4D6,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUKMKR12A8C141925,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUKXIN12A8C133C7F,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOULTKQ12AB018A183,8
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUNNWW12AB018795D,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUNZHU12A8AE47481,14
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUOEMP12A8C13866E,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUSMXX12AB0185C24,9
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUSZSW12AB01800C2,51
119b7c88d58d0c6eb051365c103da5caf817bea6,SOUVTSM12AC468F6A7,12
119b7c88d58d0c6eb051365c103da5caf817bea6,SOVDLZN12AB0185BEA,3
119b7c88d58d0c6eb051365c103da5caf817bea6,SOVWADY12AB0189C63,64
119b7c88d58d0c6eb051365c103da5caf817bea6,SOVWBYM12A6D4F8A22,8
119b7c88d58d0c6eb051365c103da5caf817bea6,SOWCBKV12AC90732A6,3
119b7c88d58d0c6eb051365c103da5caf817bea6,SOWCKVR12A8C142411,6
119b7c88d58d0c6eb051365c103da5caf817bea6,SOWEJXA12A6701C574,69
119b7c88d58d0c6eb051365c103da5caf817bea6,SOWGCMN12A8C136E44,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOWGXOP12A6701E93A,7
119b7c88d58d0c6eb051365c103da5caf817bea6,SOWKQYL12AB0183B15,3
119b7c88d58d0c6eb051365c103da5caf817bea6,SOWOMMY127F8096DF9,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOWRREB12A6D4FA7CB,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOWRTJD12A8C132704,2
119b7c88d58d0c6eb051365c103da5caf817bea6,SOWSPUS12AC468BEE3,78
119b7c88d58d0c6eb051365c103da5caf817bea6,SOWYYUQ12A6701D68D,15
119b7c88d58d0c6eb051365c103da5caf817bea6,SOXAQJS12AB018CBF7,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOXFPND12AB017C9D1,22
119b7c88d58d0c6eb051365c103da5caf817bea6,SOXKOIY12A8C13C1EA,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOXLOQG12AF72A2D55,11
119b7c88d58d0c6eb051365c103da5caf817bea6,SOXNZOW12AB017F756,7
119b7c88d58d0c6eb051365c103da5caf817bea6,SOXPFLM12A8AE48C50,4
119b7c88d58d0c6eb051365c103da5caf817bea6,SOXQYSC12A6310E908,3
119b7c88d58d0c6eb051365c103da5caf817bea6,SOXVVSM12A8C142224,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOXWYZP12AF72A42A6,11
119b7c88d58d0c6eb051365c103da5caf817bea6,SOYAIPB12A8C143D84,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOYGHOJ12A6701FFBA,35
119b7c88d58d0c6eb051365c103da5caf817bea6,SOYGKNI12AB0187E6E,1
119b7c88d58d0c6eb051365c103da5caf817bea6,SOYMIMI12AB0181E5C,3
119b7c88d58d0c6eb051365c103da5caf817bea6,SOZVCRW12A67ADA0B7,6
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOADJQJ12A8C141D38,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOAJXWO12A8C1436D0,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOANQFY12AB0183239,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOARUPP12AB01842E0,11
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOAUFOF12AB0180C65,10
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOAUWYT12A81C206F1,25
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOAXGDH12A8C13F8A1,52
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOBADEB12AB018275F,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOBFRNE12A6D4F7995,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOBOAFP12A8C131F36,7
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOBONKR12A58A7A7E0,22
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOBOUPA12A6D4F81F1,6
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOBPKPW12A6701E8F9,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOBRHVR12A8C133F35,7
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOBUBLL12A58A795A8,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOCKSGZ12A58A7CA4B,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOCVTLJ12A6310F0FD,5
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SODACBL12A8C13C273,7
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SODCADR12AF72A1A99,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SODCNJX12A6D4F93CB,24
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SODGJKH12AAA8C9487,8
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SODGVGW12AC9075A8D,7
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SODJWHY12A8C142CCE,20
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SODLLYS12A8C13A96B,7
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SODOWUC12AC9097E76,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOEBOWM12AB017F279,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOEGIYH12A6D4FC0E3,7
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOEHWGF12A6D4F8B2B,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOEKSGJ12A67AE227E,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOEPZQS12A8C1436C7,5
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOEQJBS12A8AE475A4,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOERYLG12A6701F07F,6
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOEYVHS12AB0181D31,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOFCPOU12A8C13BF40,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOFEGST12A58A7D682,31
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOFKABN12A8AE476C6,12
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOFLJQZ12A6D4FADA6,26
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOFRCGW12A81C21EA6,7
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOFRQTD12A81C233C0,35
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOFVZRE12A8C139783,14
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOGCWUH12AC90732B0,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOGLWGG12A6D4F8046,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOGPBAW12A6D4F9F22,6
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOGPNGN12A8C143969,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOGSAYQ12AB018BA14,8
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOGTDJQ12A8C13324F,39
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOGTQNI12AB0184A5C,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOGWJEY12AC9618862,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOHEMBB12A6701E907,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOHFJAQ12AB017E4AF,5
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOHFNKO12AB017C772,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOHJOLH12A6310DFE5,23
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOHRQFL12A6D4F3C8A,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOHTKMO12AB01843B0,10
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOHYLXU12A8C139492,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOHYSXA12AB0186704,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOHZPIK12A58A7CCAE,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOIBLKQ12AB0183E85,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOIDDNJ12AC9071B90,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOIIOUS12A8AE47E20,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOILFUU12AB017C75F,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOIMCDE12A6D4F8383,18
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOIPYPB12A8C1360D4,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOISNSU12AC468C0D8,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOIZLKI12A6D4F7B61,20
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOJSTYO12A8C13F200,5
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOJTLHS12A8C13F633,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOKLRPJ12A8C13C3FE,5
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOKMHKY12AF72AB079,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOKOXWU12AF72AD1BC,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOKUAGP12A8C133B94,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOKUPAO12AB018D576,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOKUTUM12A6701D9CD,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOLFXKT12AB017E3E0,21
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOLGLUC12AB018A8FA,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOLGPOU12A58A7EA20,9
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOLLNTU12A6701CFDC,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOLRGNF12AB0187CF4,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOLRGVL12A8C143BC3,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOLWZVR12AB01849C6,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOMGIYR12AB0187973,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOMGVYU12A8C1314FF,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOMLYJD12A58A7B155,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOMMONH12A6D4F41CD,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOMRYYN12A6310F0F3,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOMYXWV12A8C14232E,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SONHLJN12A81C2169B,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SONHVVE12AB018D038,6
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SONHWUN12AC468C014,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SONIQRE12AF72A2B02,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SONNSYV12A8C146BEC,5
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SONOYIB12A81C1F88C,10
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SONQCXC12A6D4F6A37,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SONQEYS12AF72AABC9,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SONTQUO12A6D4F7D8B,8
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SONYKOW12AB01849C9,41
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOOEGCA12A6D4F8B80,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOOFYTN12A6D4F9B35,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOOJJCT12A6310E1C0,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOOLULU12A6701FBC4,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOOWVNN12A8C140775,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOOYDAZ12A58A7AE08,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOPAYPV12AB017DB0C,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOPCTBB12AF72A1B64,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOPEOGA12AB017B694,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOPPROJ12AB0184E18,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOPQLBY12A6310E992,16
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOPSOHT12A67AE0235,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOPTLQL12AB018D56F,9
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOPUCYA12A8C13A694,137
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOPVQLJ12A67AE2281,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOPXKYD12A6D4FA876,10
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOQCGHN12AB0181246,8
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOQGSUC12A8C13B66D,11
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOQGVCS12AF72A078D,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOQWYAQ12A6D4FB9A3,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOQZYQH12A8AE468E5,8
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SORALYQ12A8151BA99,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SORBBFV12AB017D710,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SORWLTW12A670208FA,6
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSCIZP12AB0181D2F,5
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSJFDH12A8C143096,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSLQGG12A6D4F5045,32
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSLQQJ12AB017BDCC,7
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSPXWA12AB0181875,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSROFB12AAF3B4C5D,9
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSVPIE12A6D4FA873,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSVQNK12AC468D6BE,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSXLTC12AF72A7F54,65
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSYOHI12A8C144584,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOSZJFV12AB01878CB,25
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOTASGN12AC9075A8F,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOTCMDJ12A6D4F8528,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOTEGWG12AB01897AC,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOTVLQY12A58A798C2,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOTWCDE12AB018909C,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOTWNDJ12A8C143984,18
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOTWSXL12A8C143349,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUCHPA12AB0184B1A,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUDLVN12AAFF43658,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUFPNI12A8C142D19,13
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUFTBI12AB0183F65,15
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUGCDK12AC95F075F,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUJVIT12A8C1451C1,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUKXIN12A8C133C7F,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOULTKQ12AB018A183,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUNJIO12AB0181339,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUOEMP12A8C13866E,4
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUSMXX12AB0185C24,9
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUSZSW12AB01800C2,5
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOUVTSM12AC468F6A7,14
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOVDLZN12AB0185BEA,6
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOVDSJC12A58A7A271,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOVIZNF12AF72A710A,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOVRTPN12AB0184F9E,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOVWADY12AB0189C63,17
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWCKVR12A8C142411,39
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWEHOM12A6BD4E09E,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWEJXA12A6701C574,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWGCMN12A8C136E44,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWGXOP12A6701E93A,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWOMMY127F8096DF9,6
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWRREB12A6D4FA7CB,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWRTJD12A8C132704,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOWYYUQ12A6701D68D,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOXAQJS12AB018CBF7,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOXFPND12AB017C9D1,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOXPDDQ12A58A76829,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOXPFLM12A8AE48C50,59
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOXQYSC12A6310E908,12
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOXVVSM12A8C142224,2
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOXWYZP12AF72A42A6,24
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOYGHOJ12A6701FFBA,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOYGHUM12AB018139C,1
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOYMIMI12AB0181E5C,3
b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOZVCRW12A67ADA0B7,7
b4c94d72b15d3c311c10045a58b31f95d9d12785,SOAFTRR12AF72A8D4D,1
b4c94d72b15d3c311c10045a58b31f95d9d12785,SOAUFOF12AB0180C65,3
b4c94d72b15d3c311c10045a58b31f95d9d12785,SOFRCGW12A81C21EA6,11
b4c94d72b15d3c311c10045a58b31f95d9d12785,SOHJOLH12A6310DFE5,5
b4c94d72b15d3c311c10045a58b31f95d9d12785,SOITFCH12A6D4F9478,6
b4c94d72b15d3c311c10045a58b31f95d9d12785,SOLWRZI12A6D4FC4F0,1
b4c94d72b15d3c311c10045a58b31f95d9d12785,SONZWDK12A6701F62B,5
b4c94d72b15d3c311c10045a58b31f95d9d12785,SOPUCYA12A8C13A694,8
b4c94d72b15d3c311c10045a58b31f95d9d12785,SOXKOIY12A8C13C1EA,1
b4c94d72b15d3c311c10045a58b31f95d9d12785,SOYMIMI12AB0181E5C,2
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOABJBU12A8C13F63F,4
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOADJQJ12A8C141D38,21
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOADQPP12A67020C82,3
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOAFTRR12AF72A8D4D,12
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOAJXWO12A8C1436D0,26
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOAKMDU12A8C1346A9,37
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOANQFY12AB0183239,12
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOARUPP12AB01842E0,5
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOAUFOF12AB0180C65,3
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOAUWYT12A81C206F1,68
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOAXGDH12A8C13F8A1,26
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOBABRB12A6701DF4B,13
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOBADEB12AB018275F,10
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOBFRNE12A6D4F7995,44
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOBOAFP12A8C131F36,38
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOBONKR12A58A7A7E0,39
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOBOUPA12A6D4F81F1,36
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOBPKPW12A6701E8F9,3
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOBRHVR12A8C133F35,42
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOBUBLL12A58A795A8,5
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOBWSGV12AB018B5E0,3
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOCHTHF12AB017E206,9
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOCKSGZ12A58A7CA4B,18
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOCNAXF12A6D4F9B34,4
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOCNLEI12A67021565,1
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOCVTLJ12A6310F0FD,16
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SODACBL12A8C13C273,2
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SODCADR12AF72A1A99,4
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SODCLQR12A67AE110D,9
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SODCNJX12A6D4F93CB,48
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SODEAWL12AB0187032,6
a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SODGJKH12AAA8C9487,11
